documento,producto,cantidad,colores,Premium
152,Producto 130,5,Dorado,True
152,Producto 982,10,Dorado,True
153,Producto 1103,2,Plateado,False
153,Producto 1010,8,Rojo,False
153,Producto 20,1,Plateado,False
153,Producto 1098,7,Plateado,True
154,Producto 1066,10,Negro,False
154,Producto 205,3,Negro,True
154,Producto 270,6,Plateado,True
154,Producto 908,9,Azul,True
154,Producto 939,7,Negro,False
154,Producto 699,4,Negro,True
154,Producto 741,2,Negro,True
154,Producto 522,1,Plateado,False
155,Producto 1125,3,Multicolor,True
155,Producto 64,6,Dorado,False
155,Producto 638,4,Rojo,False
155,Producto 696,4,Rojo,False
156,Producto 1383,8,Gris,True
156,Producto 755,10,Rojo,False
156,Producto 233,5,Rojo,False
157,Producto 165,10,Plateado,False
157,Producto 1436,2,Azul,True
157,Producto 46,8,Plateado,True
157,Producto 1156,1,Rojo,True
157,Producto 1400,1,Azul,False
157,Producto 1025,7,Rojo,False
157,Producto 1401,9,Azul,False
158,Producto 844,6,Negro,True
158,Producto 1373,5,Azul,True
158,Producto 681,4,Multicolor,True
159,Producto 526,7,Plateado,False
159,Producto 1360,3,Plateado,True
159,Producto 524,5,Plateado,False
160,Producto 950,4,Multicolor,False
160,Producto 134,1,Dorado,True
160,Producto 426,4,Dorado,True
161,Producto 84,6,Multicolor,False
161,Producto 533,8,Negro,True
161,Producto 407,3,Negro,False
161,Producto 883,1,Dorado,True
161,Producto 1072,2,Gris,True
162,Producto 148,7,Plateado,True
162,Producto 341,4,Rojo,True
163,Producto 1261,8,Rojo,False
164,Producto 754,4,Negro,False
164,Producto 1325,5,Negro,True
164,Producto 558,9,Azul,False
164,Producto 1392,7,Rojo,False
164,Producto 783,4,Plateado,True
164,Producto 766,2,Plateado,True
164,Producto 873,10,Plateado,False
165,Producto 207,5,Azul,False
165,Producto 817,4,Azul,True
165,Producto 609,6,Multicolor,True
165,Producto 203,7,Dorado,True
165,Producto 370,9,Multicolor,True
165,Producto 1144,10,Multicolor,True
165,Producto 787,9,Azul,False
166,Producto 1002,8,Dorado,False
166,Producto 1494,8,Plateado,True
166,Producto 1476,6,Negro,True
167,Producto 293,7,Gris,False
167,Producto 1240,10,Rojo,False
167,Producto 579,7,Negro,False
167,Producto 1153,6,Dorado,False
167,Producto 1479,5,Gris,True
167,Producto 1081,5,Multicolor,True
168,Producto 100,6,Rojo,False
168,Producto 1052,8,Azul,False
168,Producto 570,1,Azul,True
168,Producto 91,6,Dorado,True
168,Producto 1290,2,Rojo,False
169,Producto 1198,10,Rojo,False
169,Producto 787,8,Gris,True
170,Producto 524,2,Dorado,True
170,Producto 861,7,Multicolor,False
170,Producto 1103,4,Gris,True
170,Producto 1251,3,Gris,False
170,Producto 711,5,Plateado,False
170,Producto 64,1,Multicolor,False
170,Producto 1109,2,Multicolor,False
171,Producto 1225,1,Multicolor,False
171,Producto 1488,4,Rojo,False
171,Producto 62,8,Gris,True
171,Producto 115,7,Azul,False
171,Producto 1051,5,Plateado,True
171,Producto 360,9,Negro,True
171,Producto 269,10,Negro,True
171,Producto 450,6,Rojo,True
172,Producto 1300,1,Gris,False
172,Producto 733,3,Multicolor,False
172,Producto 1208,7,Dorado,False
172,Producto 156,8,Multicolor,True
172,Producto 503,10,Azul,True
172,Producto 77,4,Rojo,True
172,Producto 416,8,Plateado,True
172,Producto 674,2,Rojo,True
172,Producto 508,10,Plateado,False
173,Producto 1476,1,Plateado,True
173,Producto 372,9,Gris,False
173,Producto 1154,10,Multicolor,True
173,Producto 920,2,Multicolor,True
173,Producto 1160,6,Rojo,False
173,Producto 881,4,Negro,False
173,Producto 519,9,Azul,False
173,Producto 967,3,Rojo,True
173,Producto 111,4,Multicolor,False
174,Producto 1195,4,Rojo,False
174,Producto 160,7,Negro,True
174,Producto 513,2,Plateado,False
174,Producto 1136,2,Negro,True
174,Producto 195,1,Gris,True
174,Producto 931,6,Plateado,False
174,Producto 270,9,Multicolor,False
174,Producto 813,6,Plateado,False
174,Producto 1109,5,Rojo,False
175,Producto 81,3,Negro,True
175,Producto 513,2,Negro,True
175,Producto 1278,5,Azul,True
175,Producto 684,8,Rojo,True
175,Producto 1387,7,Gris,False
175,Producto 783,5,Plateado,False
176,Producto 646,1,Azul,True
176,Producto 1448,8,Multicolor,False
177,Producto 1289,4,Rojo,True
177,Producto 474,7,Rojo,False
177,Producto 947,3,Multicolor,True
177,Producto 171,9,Plateado,True
177,Producto 187,3,Negro,False
177,Producto 242,2,Gris,True
178,Producto 977,9,Gris,False
178,Producto 1488,9,Gris,True
178,Producto 935,3,Rojo,True
178,Producto 129,1,Gris,False
179,Producto 665,2,Dorado,False
179,Producto 1322,3,Gris,True
179,Producto 1406,1,Gris,True
180,Producto 432,7,Multicolor,False
180,Producto 767,7,Plateado,False
180,Producto 65,4,Dorado,True
180,Producto 374,5,Negro,False
180,Producto 149,5,Multicolor,True
180,Producto 817,2,Plateado,False
180,Producto 439,9,Plateado,True
180,Producto 15,3,Dorado,True
181,Producto 341,2,Dorado,True
181,Producto 1077,1,Rojo,True
182,Producto 1462,10,Plateado,True
182,Producto 622,2,Negro,True
182,Producto 309,7,Negro,False
183,Producto 1447,3,Plateado,True
183,Producto 404,3,Rojo,True
183,Producto 1119,10,Azul,True
183,Producto 599,8,Negro,True
183,Producto 1361,1,Plateado,False
183,Producto 1436,5,Negro,True
183,Producto 795,7,Azul,False
184,Producto 1410,10,Gris,False
184,Producto 554,3,Multicolor,False
184,Producto 1411,8,Rojo,False
185,Producto 800,3,Multicolor,True
185,Producto 494,10,Gris,False
185,Producto 1199,9,Negro,False
185,Producto 19,4,Gris,True
185,Producto 408,9,Dorado,True
185,Producto 695,9,Multicolor,False
185,Producto 85,6,Rojo,True
186,Producto 1382,4,Plateado,True
187,Producto 540,9,Azul,False
187,Producto 461,3,Azul,True
187,Producto 598,2,Negro,False
187,Producto 14,8,Azul,False
188,Producto 1166,3,Negro,True
188,Producto 450,3,Azul,False
188,Producto 498,1,Dorado,False
188,Producto 72,6,Dorado,True
188,Producto 1178,4,Gris,True
189,Producto 1428,7,Rojo,False
189,Producto 1090,7,Gris,False
189,Producto 475,2,Negro,True
189,Producto 221,1,Negro,False
189,Producto 957,8,Gris,True
189,Producto 648,1,Rojo,True
189,Producto 328,3,Multicolor,True
189,Producto 1027,1,Multicolor,False
189,Producto 440,1,Azul,True
190,Producto 1294,2,Plateado,False
190,Producto 225,3,Plateado,True
190,Producto 200,10,Multicolor,True
190,Producto 332,5,Gris,True
190,Producto 272,2,Rojo,False
190,Producto 215,7,Rojo,False
190,Producto 1288,9,Multicolor,False
190,Producto 1106,9,Rojo,True
190,Producto 1071,1,Negro,False
191,Producto 1234,4,Plateado,False
191,Producto 433,5,Negro,True
192,Producto 456,6,Dorado,False
192,Producto 1117,1,Plateado,False
192,Producto 718,10,Gris,False
192,Producto 1017,4,Gris,True
193,Producto 1379,3,Negro,True
193,Producto 292,3,Rojo,False
193,Producto 100,10,Dorado,True
193,Producto 886,9,Multicolor,False
193,Producto 519,6,Negro,False
193,Producto 22,4,Multicolor,True
193,Producto 1199,6,Plateado,False
193,Producto 171,6,Negro,True
193,Producto 497,10,Gris,True
193,Producto 1175,6,Rojo,True
194,Producto 672,1,Azul,True
194,Producto 864,1,Plateado,True
194,Producto 211,2,Rojo,False
194,Producto 783,6,Multicolor,False
194,Producto 352,7,Gris,False
194,Producto 210,7,Azul,False
194,Producto 1463,1,Negro,False
194,Producto 970,6,Multicolor,False
194,Producto 707,8,Gris,True
194,Producto 760,3,Plateado,False
195,Producto 116,2,Dorado,True
195,Producto 158,9,Plateado,True
195,Producto 196,5,Negro,True
196,Producto 612,7,Plateado,False
196,Producto 1028,1,Plateado,True
196,Producto 193,5,Dorado,False
196,Producto 1038,2,Azul,True
196,Producto 827,7,Gris,True
196,Producto 722,6,Rojo,True
196,Producto 1049,9,Multicolor,False
196,Producto 1293,8,Rojo,True
196,Producto 397,6,Gris,False
196,Producto 53,8,Azul,False
197,Producto 1090,5,Gris,True
198,Producto 675,9,Gris,True
198,Producto 641,8,Azul,False
198,Producto 709,9,Negro,True
198,Producto 717,1,Multicolor,False
198,Producto 1496,6,Dorado,True
198,Producto 1383,4,Negro,False
198,Producto 1213,7,Dorado,False
198,Producto 943,1,Multicolor,True
199,Producto 978,3,Gris,True
199,Producto 1002,7,Plateado,False
199,Producto 311,8,Multicolor,True
199,Producto 541,5,Azul,True
199,Producto 1465,1,Plateado,False
199,Producto 463,1,Multicolor,True
199,Producto 831,8,Negro,True
199,Producto 1209,1,Negro,False
199,Producto 1276,5,Gris,False
199,Producto 709,2,Azul,True
200,Producto 151,2,Plateado,True
201,Producto 1014,2,Negro,False
201,Producto 24,10,Azul,True
201,Producto 678,1,Dorado,True
201,Producto 502,3,Rojo,True
202,Producto 416,6,Negro,False
202,Producto 1268,4,Azul,False
202,Producto 1027,9,Plateado,True
202,Producto 813,8,Negro,True
203,Producto 391,10,Plateado,False
203,Producto 1232,7,Plateado,False
204,Producto 1449,10,Gris,False
205,Producto 770,8,Plateado,True
205,Producto 206,5,Multicolor,True
205,Producto 663,3,Azul,False
205,Producto 1222,4,Gris,True
205,Producto 1090,6,Rojo,False
205,Producto 1008,7,Negro,True
205,Producto 870,9,Gris,False
206,Producto 816,9,Negro,True
206,Producto 967,2,Azul,True
206,Producto 1490,3,Dorado,True
206,Producto 9,6,Rojo,False
206,Producto 162,4,Gris,True
207,Producto 846,7,Multicolor,True
207,Producto 468,4,Azul,True
207,Producto 733,8,Dorado,False
207,Producto 1290,6,Multicolor,True
207,Producto 288,6,Azul,True
207,Producto 536,7,Azul,False
208,Producto 428,5,Dorado,True
208,Producto 1386,7,Rojo,True
208,Producto 206,3,Azul,True
208,Producto 456,8,Multicolor,True
208,Producto 914,7,Azul,True
208,Producto 261,6,Rojo,True
209,Producto 1032,3,Multicolor,False
209,Producto 848,4,Dorado,False
209,Producto 420,2,Dorado,False
209,Producto 771,9,Gris,False
209,Producto 902,9,Azul,True
209,Producto 167,7,Rojo,False
209,Producto 1178,9,Dorado,False
209,Producto 759,8,Gris,True
209,Producto 1396,4,Rojo,False
210,Producto 721,1,Multicolor,True
210,Producto 1472,4,Rojo,False
210,Producto 504,4,Plateado,True
210,Producto 1199,8,Azul,False
210,Producto 248,10,Multicolor,False
210,Producto 1364,8,Dorado,False
210,Producto 120,9,Rojo,False
210,Producto 302,5,Plateado,True
210,Producto 797,5,Dorado,True
210,Producto 838,3,Plateado,False
211,Producto 670,9,Azul,False
211,Producto 640,6,Azul,False
212,Producto 1443,2,Dorado,True
212,Producto 1154,9,Negro,True
212,Producto 923,8,Gris,True
212,Producto 507,8,Plateado,False
212,Producto 158,9,Negro,True
212,Producto 100,3,Multicolor,True
212,Producto 1284,1,Dorado,False
212,Producto 117,9,Rojo,False
212,Producto 721,4,Azul,True
212,Producto 904,6,Gris,True
213,Producto 162,9,Gris,True
213,Producto 24,3,Azul,False
213,Producto 837,4,Dorado,False
213,Producto 311,4,Multicolor,True
213,Producto 411,8,Negro,True
214,Producto 1293,6,Rojo,False
214,Producto 523,1,Negro,False
214,Producto 1291,5,Dorado,True
214,Producto 171,5,Multicolor,False
215,Producto 1301,7,Dorado,False
215,Producto 94,4,Dorado,False
216,Producto 653,5,Gris,False
216,Producto 269,8,Azul,True
216,Producto 138,7,Negro,False
216,Producto 1156,6,Multicolor,False
216,Producto 1136,3,Rojo,False
216,Producto 935,5,Dorado,True
217,Producto 1456,3,Plateado,False
217,Producto 667,7,Plateado,True
217,Producto 1039,6,Plateado,False
217,Producto 552,10,Azul,False
217,Producto 685,5,Negro,False
217,Producto 588,4,Rojo,True
217,Producto 1368,3,Plateado,True
217,Producto 694,7,Dorado,False
217,Producto 206,3,Negro,False
217,Producto 1473,8,Rojo,False
218,Producto 482,8,Multicolor,True
218,Producto 1071,3,Rojo,True
218,Producto 713,9,Negro,True
219,Producto 1092,7,Plateado,True
219,Producto 1294,4,Plateado,False
219,Producto 374,4,Rojo,True
220,Producto 1499,2,Azul,True
220,Producto 644,9,Negro,False
220,Producto 1082,5,Dorado,True
220,Producto 290,1,Rojo,False
220,Producto 1443,7,Gris,False
220,Producto 587,1,Dorado,False
220,Producto 501,1,Rojo,False
220,Producto 1080,2,Rojo,False
220,Producto 676,6,Gris,True
221,Producto 328,3,Plateado,True
221,Producto 1022,7,Rojo,True
221,Producto 1031,9,Plateado,True
221,Producto 645,7,Gris,True
221,Producto 823,9,Rojo,False
221,Producto 676,9,Gris,False
221,Producto 1268,2,Plateado,False
222,Producto 1010,9,Rojo,False
222,Producto 782,3,Negro,True
222,Producto 1464,6,Dorado,True
222,Producto 1091,1,Azul,False
222,Producto 643,10,Azul,True
222,Producto 773,8,Plateado,True
223,Producto 862,1,Rojo,False
223,Producto 1246,10,Azul,True
223,Producto 807,5,Negro,False
223,Producto 1227,3,Gris,True
223,Producto 677,3,Multicolor,False
223,Producto 479,7,Azul,True
223,Producto 189,7,Multicolor,False
223,Producto 513,2,Plateado,False
223,Producto 683,9,Dorado,True
224,Producto 327,7,Plateado,True
224,Producto 1339,8,Gris,False
224,Producto 7,9,Azul,False
224,Producto 197,1,Multicolor,True
224,Producto 18,6,Dorado,True
224,Producto 96,2,Multicolor,False
224,Producto 961,6,Azul,True
224,Producto 429,8,Multicolor,True
224,Producto 680,1,Plateado,False
225,Producto 172,3,Rojo,False
225,Producto 434,2,Multicolor,False
225,Producto 469,6,Plateado,False
225,Producto 73,5,Multicolor,False
226,Producto 1165,10,Plateado,True
227,Producto 450,5,Gris,True
227,Producto 47,8,Gris,False
228,Producto 1412,2,Multicolor,False
228,Producto 1486,8,Azul,True
228,Producto 983,8,Azul,False
228,Producto 1222,9,Plateado,False
229,Producto 312,7,Rojo,False
230,Producto 794,5,Dorado,True
230,Producto 127,8,Azul,False
230,Producto 1089,6,Multicolor,True
230,Producto 850,3,Gris,True
230,Producto 139,3,Rojo,True
230,Producto 539,2,Gris,False
230,Producto 164,5,Rojo,True
230,Producto 1404,6,Azul,False
231,Producto 718,7,Plateado,False
231,Producto 288,2,Azul,False
231,Producto 1213,4,Negro,True
231,Producto 1482,7,Rojo,True
231,Producto 440,8,Rojo,True
231,Producto 1125,8,Azul,False
231,Producto 1418,6,Dorado,True
231,Producto 402,1,Azul,False
231,Producto 543,3,Azul,False
231,Producto 332,1,Multicolor,True
232,Producto 760,7,Plateado,True
232,Producto 1152,4,Azul,False
232,Producto 665,2,Azul,False
232,Producto 775,6,Plateado,True
232,Producto 1105,9,Dorado,False
232,Producto 1432,5,Negro,True
232,Producto 1158,10,Gris,False
232,Producto 488,10,Gris,False
232,Producto 1181,8,Negro,False
233,Producto 404,9,Multicolor,True
233,Producto 796,5,Plateado,True
233,Producto 255,1,Plateado,False
233,Producto 608,2,Rojo,False
233,Producto 1287,10,Gris,False
234,Producto 714,6,Rojo,False
234,Producto 463,8,Gris,True
235,Producto 1240,4,Negro,False
235,Producto 831,4,Azul,False
235,Producto 101,2,Plateado,False
235,Producto 983,7,Plateado,True
235,Producto 743,5,Rojo,True
235,Producto 164,5,Plateado,False
236,Producto 759,7,Rojo,True
236,Producto 766,3,Plateado,True
236,Producto 939,4,Plateado,True
236,Producto 90,3,Rojo,False
236,Producto 1106,9,Plateado,True
236,Producto 331,7,Rojo,True
236,Producto 442,7,Negro,False
236,Producto 1191,1,Multicolor,False
236,Producto 564,9,Dorado,False
237,Producto 411,8,Rojo,True
237,Producto 1020,8,Rojo,True
237,Producto 1174,7,Multicolor,True
237,Producto 1179,9,Rojo,False
237,Producto 420,3,Multicolor,True
237,Producto 369,8,Azul,True
237,Producto 276,5,Multicolor,True
238,Producto 1191,9,Gris,False
238,Producto 902,10,Negro,True
239,Producto 740,3,Multicolor,True
239,Producto 366,6,Gris,True
239,Producto 589,1,Plateado,False
239,Producto 1168,4,Dorado,False
239,Producto 949,5,Plateado,False
239,Producto 1415,9,Rojo,False
240,Producto 626,7,Rojo,True
240,Producto 907,1,Dorado,True
241,Producto 247,4,Negro,True
241,Producto 709,9,Gris,True
241,Producto 1459,1,Plateado,False
241,Producto 957,10,Negro,False
241,Producto 964,1,Dorado,False
241,Producto 1461,9,Azul,False
241,Producto 188,7,Dorado,False
241,Producto 1049,5,Gris,True
242,Producto 475,8,Multicolor,True
242,Producto 1205,2,Multicolor,False
242,Producto 683,3,Multicolor,True
242,Producto 1006,3,Rojo,True
242,Producto 1311,2,Azul,True
242,Producto 866,4,Plateado,True
242,Producto 824,6,Rojo,True
242,Producto 1492,9,Dorado,True
242,Producto 355,2,Rojo,True
242,Producto 1229,6,Negro,True
243,Producto 313,1,Multicolor,True
243,Producto 694,9,Gris,False
243,Producto 1164,9,Plateado,False
243,Producto 1458,3,Gris,False
243,Producto 245,9,Negro,True
244,Producto 1166,8,Plateado,True
244,Producto 469,10,Negro,False
244,Producto 915,8,Dorado,False
245,Producto 184,9,Rojo,False
245,Producto 915,1,Dorado,False
245,Producto 965,4,Multicolor,False
245,Producto 1221,3,Rojo,False
245,Producto 815,6,Plateado,True
245,Producto 396,3,Rojo,True
245,Producto 956,8,Gris,True
245,Producto 1195,9,Plateado,False
246,Producto 1311,6,Plateado,True
246,Producto 21,3,Azul,True
246,Producto 1212,3,Rojo,True
247,Producto 317,3,Plateado,False
248,Producto 58,4,Rojo,False
248,Producto 821,7,Gris,True
249,Producto 786,5,Multicolor,False
249,Producto 161,7,Dorado,False
249,Producto 57,6,Azul,False
249,Producto 136,4,Azul,True
249,Producto 306,5,Plateado,True
249,Producto 1411,2,Plateado,False
250,Producto 319,10,Plateado,True
250,Producto 571,3,Dorado,True
250,Producto 1259,6,Plateado,True
250,Producto 306,8,Negro,True
250,Producto 448,9,Negro,True
250,Producto 1311,3,Rojo,False
251,Producto 550,8,Azul,True
251,Producto 473,4,Azul,False
251,Producto 1078,3,Rojo,False
252,Producto 414,1,Azul,True
252,Producto 986,2,Multicolor,True
252,Producto 1001,10,Rojo,False
252,Producto 1138,3,Plateado,False
252,Producto 340,2,Negro,False
252,Producto 616,5,Plateado,False
252,Producto 338,4,Azul,False
253,Producto 596,5,Gris,False
253,Producto 154,8,Rojo,True
253,Producto 1254,7,Dorado,True
253,Producto 511,8,Gris,True
253,Producto 1204,3,Plateado,True
253,Producto 451,10,Plateado,False
253,Producto 912,6,Dorado,False
253,Producto 558,10,Rojo,False
253,Producto 949,7,Dorado,False
254,Producto 220,2,Rojo,True
254,Producto 1328,4,Rojo,True
254,Producto 1138,10,Dorado,False
255,Producto 824,9,Gris,False
256,Producto 173,6,Negro,True
256,Producto 344,4,Multicolor,False
256,Producto 667,3,Plateado,False
256,Producto 1211,8,Multicolor,False
256,Producto 425,8,Rojo,True
256,Producto 1319,5,Gris,False
256,Producto 1456,1,Rojo,False
256,Producto 195,10,Dorado,True
257,Producto 103,6,Dorado,True
257,Producto 704,1,Dorado,False
257,Producto 981,10,Plateado,True
258,Producto 1235,1,Azul,False
258,Producto 44,7,Multicolor,True
258,Producto 380,1,Azul,True
258,Producto 815,7,Plateado,False
258,Producto 771,10,Azul,False
258,Producto 907,10,Rojo,False
258,Producto 217,6,Plateado,False
258,Producto 731,7,Plateado,True
258,Producto 42,9,Rojo,False
259,Producto 52,1,Rojo,False
259,Producto 645,6,Multicolor,False
259,Producto 1027,8,Multicolor,True
260,Producto 111,3,Plateado,False
260,Producto 983,5,Multicolor,False
260,Producto 460,6,Azul,False
260,Producto 1468,1,Rojo,True
260,Producto 953,8,Plateado,True
260,Producto 372,9,Azul,True
260,Producto 360,1,Dorado,True
261,Producto 35,10,Gris,True
261,Producto 855,8,Rojo,False
261,Producto 556,4,Rojo,False
261,Producto 1020,2,Gris,True
261,Producto 208,3,Plateado,True
262,Producto 755,2,Multicolor,False
262,Producto 1058,5,Rojo,True
262,Producto 1296,4,Multicolor,False
262,Producto 1289,2,Dorado,False
262,Producto 1299,10,Azul,False
262,Producto 1403,2,Dorado,True
263,Producto 567,8,Azul,True
263,Producto 712,4,Azul,True
263,Producto 1392,3,Plateado,True
263,Producto 639,5,Gris,False
263,Producto 4,1,Dorado,False
263,Producto 432,5,Rojo,True
263,Producto 301,5,Plateado,False
263,Producto 844,4,Rojo,False
264,Producto 1447,5,Rojo,True
264,Producto 592,10,Plateado,False
265,Producto 1407,10,Rojo,True
265,Producto 345,4,Plateado,False
265,Producto 1047,4,Dorado,False
266,Producto 490,9,Negro,True
266,Producto 797,3,Gris,True
266,Producto 176,8,Rojo,False
266,Producto 341,2,Dorado,False
266,Producto 572,10,Multicolor,False
266,Producto 782,5,Multicolor,True
266,Producto 445,9,Dorado,True
266,Producto 1157,10,Dorado,False
266,Producto 77,9,Rojo,False
267,Producto 247,9,Azul,False
267,Producto 826,8,Multicolor,True
267,Producto 275,3,Azul,True
267,Producto 430,6,Dorado,False
268,Producto 125,9,Rojo,True
268,Producto 148,9,Dorado,False
268,Producto 740,5,Gris,True
268,Producto 349,8,Multicolor,True
268,Producto 1448,3,Dorado,False
